gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,daily_charges_estimate,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Churn_Real,Churn_Prob,Churn_Pred,tenure_rango,MonthlyCharges_rango,Contract,InternetService
0,0,0,0,2,1,1,80.95,171.15,2.6983333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.8924579345943238,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,2,1,0,80.55,184.1,2.685,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.8900654332978051,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,28,1,0,91.0,2626.15,3.033333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,0.0,0.4430101367911835,1,25-36,80-100,Month-to-month,Fiber optic
1,1,0,0,28,1,1,106.15,3152.5,3.5383333333333336,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.7792572516245997,1,25-36,100-120,Month-to-month,Fiber optic
1,0,0,0,2,1,1,80.65,144.15,2.688333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.9021950291246346,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,56,1,1,105.45,5916.95,3.515,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0.0,0.4027753516353086,1,49-60,100-120,Month-to-month,Fiber optic
0,0,1,1,25,1,1,75.5,1901.05,2.5166666666666666,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.615457927673328,1,25-36,60-80,Month-to-month,Fiber optic
0,0,0,0,24,1,1,90.55,2282.55,3.018333333333333,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.5901065877562776,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,0,33,1,1,95.8,3036.75,3.1933333333333334,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.5315788068041405,1,25-36,80-100,One year,Fiber optic
0,0,1,0,50,1,1,94.4,4914.9,3.146666666666667,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.3921095059400732,1,49-60,80-100,Month-to-month,Fiber optic
1,0,1,1,31,1,1,19.55,658.95,0.6516666666666667,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.3963687365724279,1,25-36,0-20,Month-to-month,No
0,0,0,0,43,1,1,100.0,4211.55,3.333333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,1.0,0.6278630782175361,1,37-48,80-100,One year,Fiber optic
1,0,1,0,48,1,1,100.05,4834.0,3.335,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,0.0,0.4383238326031363,1,37-48,100-120,Month-to-month,Fiber optic
1,0,0,0,13,1,1,96.65,1244.5,3.2216666666666667,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1.0,0.8495533544899762,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,5,1,0,21.05,113.85,0.7016666666666667,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.38099119291166517,1,0-12,20-40,Month-to-month,No
1,1,0,0,43,0,1,33.45,1500.25,1.115,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.36396729556181867,1,37-48,20-40,Month-to-month,DSL
1,0,1,1,9,1,0,65.0,663.05,2.1666666666666665,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1.0,0.4723875807885793,1,0-12,60-80,Month-to-month,DSL
1,0,0,0,20,0,0,24.9,505.95,0.83,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.3522600130520761,1,13-24,20-40,Month-to-month,DSL
0,0,0,0,5,0,0,24.3,100.2,0.81,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.5726609554577535,1,0-12,20-40,Month-to-month,DSL
0,0,1,1,58,1,1,92.85,5305.05,3.095,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.0,0.4210582012178843,1,49-60,80-100,Month-to-month,Fiber optic
0,0,0,0,2,0,1,25.05,56.35,0.8350000000000001,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8347084469575197,1,0-12,20-40,Month-to-month,DSL
0,0,1,1,13,1,0,84.05,1095.3,2.8016666666666667,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.6452379421340353,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,33,1,0,107.55,3645.5,3.585,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.5414542539876868,1,25-36,100-120,Month-to-month,Fiber optic
1,1,1,0,60,1,1,105.9,6401.25,3.53,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.6261723466639216,1,49-60,100-120,Month-to-month,Fiber optic
1,0,0,0,19,1,1,106.6,1934.45,3.553333333333333,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,1.0,0.734149874040535,1,13-24,100-120,Month-to-month,Fiber optic
1,0,0,0,15,1,1,94.0,1505.45,3.1333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.6673579396334355,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,2,1,1,54.35,117.05,1.8116666666666668,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,0.6802729907195464,1,0-12,40-60,Month-to-month,DSL
0,1,1,0,29,1,1,94.45,2653.65,3.148333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.7813691722996604,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,2,1,1,95.85,197.7,3.195,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.90740431828123,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,2,1,1,70.3,144.0,2.3433333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7750761061734708,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,27,1,1,94.55,2724.6,3.1516666666666664,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1.0,0.7258372660403698,1,25-36,80-100,Month-to-month,Fiber optic
0,0,1,0,42,1,1,106.15,4512.7,3.5383333333333336,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1.0,0.6663351204522605,1,37-48,100-120,Month-to-month,Fiber optic
1,0,0,0,7,1,1,73.85,511.25,2.4616666666666664,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8124308516884491,1,0-12,60-80,Month-to-month,Fiber optic
1,1,1,0,23,1,1,95.1,2326.05,3.17,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.6650987503854622,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,25,1,0,70.95,1767.35,2.365,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.49022081185273025,1,25-36,60-80,Month-to-month,Fiber optic
1,0,1,1,48,1,1,99.7,4977.2,3.3233333333333333,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.3649627017021909,1,37-48,80-100,One year,Fiber optic
0,1,0,0,1,1,0,20.05,20.05,0.6683333333333333,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.44627741956807476,1,0-12,20-40,Month-to-month,No
0,0,0,0,19,1,1,78.25,1490.95,2.6083333333333334,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,1.0,0.7129758628283557,1,13-24,60-80,Month-to-month,Fiber optic
1,0,0,0,15,1,1,100.15,1415.0,3.3383333333333334,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.0,0.8397364475367141,1,13-24,100-120,Month-to-month,Fiber optic
1,1,0,0,3,1,1,70.4,204.7,2.3466666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8185617741194825,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,3,1,1,80.5,232.35,2.683333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.8752894022385638,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,1,55.25,55.25,1.8416666666666663,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.763039823455554,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,47,1,1,103.1,4889.3,3.4366666666666665,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.5017377643498948,1,37-48,100-120,One year,Fiber optic
